s1_entity_id	missed_entity_id	source	s1_business_name	s1_business_address	s1_country	target_business_name	target_business_address	target_country
S1-656009890	S2-901981168	Source 2	Savera Medical Centre	Plot No.13, 14 & 15, 4Th Floor, Mobius Tower, Sjr I Park, Rd No.09, Kiadb Epip Zone, Krishnarajapuram Hobli, Bangalore, Karnataka	India	Solzephjax	POT NO.13, 14 & 15, 4TH FLOOR, MOBIUS TOWER, SJR I PARK, RD NO.09, KIADB EPIP ZONE, KRISHNARAJAPURAM HOBLI, BANGALORE, VARTHUR, ಕರ್ನಾಟಕ	India
S1-947475853	S3-366152158	Source 3	Economy Real Private Limited	Faridabad, Haryana, 557, Sector 15A, Escorts Nagar, Faridabad	India	Private Ec0nomy REAL Limited	557, Sector 15A, Escorts Nagar, Faridabad, HR	India
S1-930681701	S3-715921490	Source 3	Lakshmi City Technologies Pvt Ltd	Plot No 434, C1, Ground Floor, 23 Rd Street, Asthalakshmi Nagar, Alapakkam, Porur, Chennai, Tamil Nadu	India	லட்சுமி சிட்டி டெக்னாலஜீஸ் பிரைவேட் லிமிடெட்	No 434, Chennai, தமிழ்நாடு	India
S1-696803962	S2-744847545	Source 2	Anant Consultancy	Flat No. 204 Building 5, Kukreja Heritage, Pune City, Pune, Maharashtra	India	Anant Center	NO 00204 BUILDING 5, KUKREJA HERITAGE, PUNE CITY, Maharashtra	India
S1-696803962	S2-928987867	Source 2	Anant Consultancy	Flat No. 204 Building 5, Kukreja Heritage, Pune City, Pune, Maharashtra	India	ANANT CENTER	NO 00204 BUILDING 5, KUKREJA HERITAGE, PUNE CITY, महाराष्ट्र	India
S1-170202464	S2-459170314	Source 2	GA Designs Private Limited	Karnataka, Bangalore, Flat No-53, Bangalore, Hennagara Village, Anekal Taluk	India	GA-Designs Ptrivate Limited	FLAT NO-53, HENNAGARA VILLAGE, ANEKAL TALUK, BANGALORE, Karnataka	India
S1-910725772	S2-122075796	Source 2	Dynamic Estate	470, Gadchandur, Korpana, Chandrapur Chandur, Chandur, Chandrapur, Maharashtra	India	डायनामिक एस्टेट	#470, CHANDUR, CHANDRAPUR, Maharashtra	India
S1-910725772	S3-955645440	Source 3	Dynamic Estate	470, Gadchandur, Korpana, Chandrapur Chandur, Chandur, Chandrapur, Maharashtra	India	डायनामिक एस्टेट	470, Chandur, Chandrapur, MH	India
S1-817271547	S2-650816515	Source 2	Ss Consultants Private Limited	No.14 & 15, 2Nd Cross, Rajeev Nagar 1St Main East Of Ngef, Kasturinagar, Bangalore, Karnataka	India	ಎಸ್ಎಸ್ ಕನ್ಸಲ್ಟೆಂಟ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್	BANGALORE URBAN, Karnataka, 2ND CROSS, RAJEEV NAGAR 1ST MAIN EAST OF NGEF, KASTURINAGAR, NO 14 & 15, BANGALORE	India
S1-660817610	S3-46087689	Source 3	Surat Ventures LLP	Gujarat, Surat, Nakshatra Heights, Near L P Savani School, Pal Road, A/804	India	Surat Vectedrs LLP	A/804, Nakshatra Heights, Near L P Savani School, Pal Road, Surat, Sunvali, GJ	India
S1-660817610	S2-200121538	Source 2	Surat Ventures LLP	Gujarat, Surat, Nakshatra Heights, Near L P Savani School, Pal Road, A/804	India	Surat  LLP Center	A/804, NAKSHATRA HEIGHTS, NEAR L P SAVANI SCHOOL, PAL ROAD, SURAT, Gujarat	India
S1-400205480	S3-882799018	Source 3	Corner Nails Group	Redding, CA, 4415 Honeycomb Way	US	Jaxnovi fka Corner Nails Group	4415 Honeycomb Way, Redding, CA	US
S1-997025290	S2-933969973	Source 2	First Industries Private Limited	Shop No 1, Thane, Maharashtra, Navi Mumbai, Sukhkarta C.H.S.Plot No - 30, Sector - 42, Seawoods ( West ), Nerul.	India	फर्स्ट इंडस्ट्रीज प्राइवेट लिमिटेड	NAVI MUMBAI, Maharashtra, SHOP NO 1, SUKHKARTA C.H.S.PLOT NO - 30, SECTOR - 42, SEAWOODS ( WEST ), NERUL., THANE	India
S1-997025290	S3-595421447	Source 3	First Industries Private Limited	Shop No 1, Thane, Maharashtra, Navi Mumbai, Sukhkarta C.H.S.Plot No - 30, Sector - 42, Seawoods ( West ), Nerul.	India	फर्स्ट इंडस्ट्रीज प्राइवेट लिमिटेड	#1, Thane, New Bombay, MH	India
S1-997025290	S3-712668333	Source 3	First Industries Private Limited	Shop No 1, Thane, Maharashtra, Navi Mumbai, Sukhkarta C.H.S.Plot No - 30, Sector - 42, Seawoods ( West ), Nerul.	India	M/s 1st Industries Private Limited	No 1, Navi Mumbai, New Bombay, महाराष्ट्र	India
S1-191560269	S2-321299931	Source 2	Green Tech Finance	178K, Dumari Ekhalas, Barmehia, Hetimpur, Deoria Sadar, Deoria, Uttar Pradesh	India	ग्रीन टेक फाइनेंस	DEORIA, 178K, DEORIA SADAR, Uttar Pradesh, DUMARI EKHALAS, BARMEHIA, HETIMPUR	India
S1-831272512	S3-141027315	Source 3	IW Business Ltd	4 /1, First Floor D.B. Gupta Road, Paharganj, Delhi, Central Delhi, Delhi	India	IW Búsiness Ltd	4 /1, Delhi, Central Delhi, DL	India
S1-58235594	S2-825275477	Source 2	Krishna Energy Limited	Shop No 7 Behind Saroha Properties Main G T Karnal Road Rai Tehsil Rai, Sonipat, Sonepat, Haryana	India	कृष्णा एनर्जी लिमिटेड	SONEPAT, SHOP NO 7 BEHIND SAROHA PROPERTIES MAIN G T KARNAL ROAD RAI TEHSIL RAI, Haryana, SONIPAT	India
S1-101445397	S2-864095982	Source 2	Al International Private Limited	1-98/3/5/23 To 27, Jubilee Enclave, Madhapur, Shaikpet, Hyderabad, Telangana	India	ALINTERNATIONAL.COM	###1-98/3/5/23 TO 27, SHAIKPET, HYDERABAD, తెలంగాణ	India
S1-294865850	S3-216244393	Source 3	Gold Industries Pvt Ltd	Ernakulam, Ambatt House Church Road, Kerala, Aluva	India	Gold Inuldrsi Pvt Ltd		India
S1-294865850	S2-525909767	Source 2	Gold Industries Pvt Ltd	Ernakulam, Ambatt House Church Road, Kerala, Aluva	India	Pvt G0ld Ltd Industries	AMBATT HOUSE CHURCH ROAD, ALUVA, ERNAKULAM, Kerala	India
S1-214569401	S3-722029438	Source 3	Jhilmil Dee Private Limited	Vignesh Apartments, Venkatesh Nagar, Extn Ii, Chennai City Corporation, Tamil Nadu, Chennai, 50/4	India	jhilmildeeprivate.com	H.no C-555 50/4, Chennai City Corporation, Chennai, தமிழ்நாடு	India
S1-261857753	S2-882166907	Source 2	Solutions Gk Industries Private Limited	Plot No- 58, 59 F/F Flat No-9 Nidhi Vihar Vipin Garden, Uttam Nagar, Delhi, South West Delhi, Delhi	India	Solutions Gk Industries Private Ltd	PLOT NO- #58, 59 F/F FSAT NO-9 NIDHI VIHAR VIPIN GARDEN, UTTAM NAGAR, DELHI, दिल्ली	India
S1-447452795	S2-995233298	Source 2	Blue Network Corporation	177 1st Avenue, Nashville, TN	US	The Blue Netw0rk Corporation	177 1TH AVENUE, NASHVILLE, TN	US
S1-124149196	S3-138124067	Source 3	Shakti Care Private Limited	H.No:3-244/B, Panchayathi Bazar, Panguluru Mandal, Panguluru, Ongole, Prakasam, Andhra Pradesh	India	shakticare.com	ఆంధ్రప్రదేశ్, H.no:5-244/b, Panchayathi Bazar, Panguluru Mandal, Panguluru, Prakasam	India
S1-124149196	S2-951463245	Source 2	Shakti Care Private Limited	H.No:3-244/B, Panchayathi Bazar, Panguluru Mandal, Panguluru, Ongole, Prakasam, Andhra Pradesh	India	శక్తి కేర్ ప్రైవేట్ లిమిటెడ్	H.NO:3-244/B, ONGOLE, PRAKASAM, Andhra Pradesh	India
S1-751987862	S3-590820526	Source 3	Raymond Ubs Inc	315 Casad Avenue, Bremerton, WA	US	Ramtond  Ubs Inc	Washington, Bremerton, 315 Casad Ave	US
S1-25465737	S2-820578719	Source 2	Anand Investments Pvt Ltd	10Th Floor, Level 13Th, Module 4, 21/22, Olympia Cyberspace, Alandur Road, Arulaiyammanpet, Guindy, Chennai City Corporation, Chennai, Tamil Nadu	India	ஆனந்த் இன்வெஸ்ட்மெண்ட்ஸ் பிரைவேட் லிமிடெட்	10TH FLOOR, CHENNAI CITY CORPORATION, CHENNAI, Tamil Nadu	India
S1-25465737	S3-524564712	Source 3	Anand Investments Pvt Ltd	10Th Floor, Level 13Th, Module 4, 21/22, Olympia Cyberspace, Alandur Road, Arulaiyammanpet, Guindy, Chennai City Corporation, Chennai, Tamil Nadu	India	Anand Pvt Ltd Center	10Th Floor, Chennai City Corporation, Chennai, TN	India
S1-778406217	S2-296917896	Source 2	Perideon Renaissancere LLC	2711 127th Street, Omaha, NE	US	LLC Perideon Rénaissancere	2711C 127TH ST, OMHAA, NE	US
S1-470655637	S3-445038064	Source 3	O 8 Unified West	35 Lee Street, Unit 3, Cambridge, MA	US	Gildveo	Massachusetts, # 3, Cambridge, 35 Lee Saint	US
S1-706591604	S3-152286696	Source 3	Agra Innovations Private Limited	Plot No.- 834 Paschimpuri Colony, Agra, Uttar Pradesh	India	Agra Ionnaovations Private Limited	Agra, UP, Agra, #879 Plot No.- 834 Paschimpuri Colony	India
S1-956036039	S3-431605817	Source 3	Hotel Infra	6/A 68/2 Adtplace Garh Road, Meerut, Uttar Pradesh	India	होटल इंफ्रा	Door No 6/A 68/2 Adtplace Garh Road, Meerut, UP	India
S1-964798872	S3-701496578	Source 3	Black Developers Limited	Plot No.78, 1St Floor, Dahanukarwadi, Datt Mandir Cross Road, Kandivali(West), Mumbai, Maharashtra	India	ब्लैक डेवलपर्स लिमिटेड	MH, Mumbai, Kandivali(west), Plot No.##78	India
S1-923771185	S3-432857125	Source 3	Ujjaendra Globetrade Private Limited	Street No. 15/B, Bhai Mati Das Nagar, Bathinda, Punjab	India	Ujjaendra Glnobecore Private Limited	Street No. 15/B, Bathinda, Kotfatta, PB	India
S1-15935570	S3-850083807	Source 3	Cornerstone Fast L.L.C.	425 Mill Street, Colton, CA	US	C0rnerstone Fast [L.L.C.]	Colton, 425. Mill Saint, California	US
S1-934205980	S2-472804668	Source 2	Schwartz Patriot Clearthink Inc.	5664 Snail Shell Cave Road, Rockvale, TN	US	schwartzpatriotclearthink.com	ROCKVALE, TN, 5664 SNAIL SHELL CAVE RD	US
S1-455074812	S2-810454652	Source 2	Hofbauer, Leeann C., P.A.	1520 Monroe Street, Shelton, WA	US	H0FBAUER, LEEANN C., [P.A.]	WA, 01520 MONROE STREET, SHELTN	US
S1-695764607	S2-954498802	Source 2	Balaji Projects Private Limited	H No 10-6-152/2, Hyderabad, Telangana, Hyderabad, Road No 7, Sai Nagar Colony	India	బాలాజీ ప్రాజెక్ట్స్ ప్రైవేట్ లిమిటెడ్	తెలంగాణ, ROAD NO 7, SAI NAGAR COLONY, HYDERABAD, H NO 10-6-152/2, HYDERABAD	India
S1-108761159	S2-923465011	Source 2	Goldfield Finmark Private Limited	Tamil Nadu, Madurai, Peraiyur, Govt Hospital Near, Elumalai, 1-5-9/1 C	India	Go1dfield Finmark Limited Center	#1-5-9/1 C, GOVT HOSPITAL NEAR, ELUMALAI, PERAIYUR, MADURAI, Tamil Nadu	India
S1-774875542	S3-136044391	Source 3	Heartland Coalition VI Inc	3240 31st Street, Cleveland, OH	US	hcvi.com	03236 31rd St, Cleveland, Ohio	US
S1-756153272	S3-802490649	Source 3	Pioneer Software Limited	Survey No. 222/1, Cherlapally Road Ecil Post, Hyderabad, Telangana	India	Pioneer Limited Partners		India
S1-756153272	S2-874383289	Source 2	Pioneer Software Limited	Survey No. 222/1, Cherlapally Road Ecil Post, Hyderabad, Telangana	India	పయనీర్ సాఫ్ట్‌వేర్ లిమిటెడ్	#22/1, CHERLAPALLY ROAD ECIL POST, HYDERABAD, null, Telangana	India
S1-873112061	S2-869675378	Source 2	ZS Horizon Storage Inc	6962 Tahoe Way, Fontana, CA	US	ZS HOBIRIZION STORAGE INC		US
S1-466324145	S3-731811053	Source 3	P & L Rexford	1427 136th Street, Glenpool, OK	US	P & L	1427b 136nd St, Glenpool, Oklahoma	US
S1-466324145	S3-341846202	Source 3	P & L Rexford	1427 136th Street, Glenpool, OK	US	P & L REXF0RD	136nd Street, Glenpool, Oklahoma	US
S1-915035258	S3-620318731	Source 3	Womens Health Ace Physicians LLC	Sioux Falls, SD, 6608 Hawker Circle	US	Womens	6608 Hawker Circle, Sioux Falls, SD	US
S1-915035258	S2-732099594	Source 2	Womens Health Ace Physicians LLC	Sioux Falls, SD, 6608 Hawker Circle	US	WOMENSHEALTHACECOM	6608 HAWKER CIRCLE, SIOUX FALLS, SD	US
S1-193682202	S3-293469310	Source 3	Shree East Energy Private Limited	1002-B, Millennium Plaza, Sector-27, Gurugram, Gurgaon, Haryana	India	श्री ईस्ट एनर्जी प्राइवेट लिमिटेड	Gurgaon, Gurugram, Millennium Plaza, Sector-27, हरियाणा, 1002-B	India
S1-193682202	S3-611436214	Source 3	Shree East Energy Private Limited	1002-B, Millennium Plaza, Sector-27, Gurugram, Gurgaon, Haryana	India	श्री ईस्ट एनर्जी प्राइवेट लिमिटेड	1002-B, Gurugram, Gurgaon, HR	India
S1-426790673	S3-745660534	Source 3	Jiya Researchprivate Ltd	Plot No.- 52, Saheed Nagar, Bhubaneswar, Khordha, Orissa	India	Jiya Ltd-Center		India
S1-559824041	S3-781911032	Source 3	Northern Nasdaq Inc	12409 Woodland Avenue, Avondale, AZ	US	N0rthern Ntgdaq Inc	Woodland Avenue, Avondael, Arizona	US
S1-508931463	S2-738479992	Source 2	Smart Tech Private Limited	H. No. 1574, Sector 9-11 Near Vita Milk Booth, Hisar, Hisar, Hissar, Haryana	India	स्मार्ट टेक प्राइवेट लिमिटेड	Haryana, 1574, HISAR, HISSAR, SECTOR 9-11 NEAR VITA MILK BOOTH, HISAR	India
S1-508931463	S2-224450087	Source 2	Smart Tech Private Limited	H. No. 1574, Sector 9-11 Near Vita Milk Booth, Hisar, Hisar, Hissar, Haryana	India	स्मार्ट टेक प्राइवेट लिमिटेड	H. NO. 1574, HISAR, Haryana, HISSAR, SECTOR 9-11 NEAR VITA MILK BOOTH, HISAR	India
S1-105306936	S2-319145652	Source 2	Orient Nidhi Pvt Ltd	Opp. Astha Sangrila, 150 Feet Ring Road, Ronki, Rajkot., Gujarat, C/O Vmk Associates Llp, Rajkot	India	Pvt 0rient Nidhi Ltd	C/O VMK ASSOCIATES LLP, OPP. ASTHA SANGRILA, 150 FEET RING ROAD, RONKI, RAJKOT., RAJKOT REGION, ગુજરાત	India
S1-105306936	S3-874426562	Source 3	Orient Nidhi Pvt Ltd	Opp. Astha Sangrila, 150 Feet Ring Road, Ronki, Rajkot., Gujarat, C/O Vmk Associates Llp, Rajkot	India	0rient Nidhi Pvt	GJ, C/o Vmk Associates Llp, Rajkot	India
S1-504021426	S2-335839114	Source 2	Vinni's Electric LLC	1817 Maryland Avenue, Topeka, KS	US	vinniselectric.com	TOPEKA, 1817 MARYLAND AVE, KS	US
S1-542212653	S3-810398590	Source 3	Power Group of Companies LLP	5, Saiapartment, 2458Bmangalwarpeth, Kolhapur, Maharashtra	India	Power Group Of LLP Center	Hn 626 5, Kolhapur, MH	India
S1-201840607	S3-401168929	Source 3	Kay Producer Ltd	Oid No 104, New No 215, Linghi Chetty Street, Chennai, Tamil Nadu	India	kayproducer.com	Harbour, New No 215, Linghi Chetty Street, Chennai, Oid No 104, தமிழ்நாடு	India
S1-201840607	S2-660138712	Source 2	Kay Producer Ltd	Oid No 104, New No 215, Linghi Chetty Street, Chennai, Tamil Nadu	India	LUMLYRADOVA	Tamil Nadu, CHENNAI, OID NO 104, NEW NO 215, LINGHI CHETTY STREET, MADRAS	India
S1-436508509	S3-817904086	Source 3	Ace Agro Private Limited	Sf-2 & 4 S/F, Rishabh, Ipex Mall, Csc Patparganj, East Delhi, Delhi	India	एस एग्रो प्राइवेट लिमिटेड	Sf-002 & 4 S/f, East Delhi, DL	India
S1-74586788	S3-398419860	Source 3	Ummed Traders Pvt. Ltd.	No.76, K.N 51, 16Th Main Road, New Mico Layout, Hongasandra Village, Bangalore South, Bangalore Rural, Karnataka	India	Ummed Pvt. Ltd. Partners	No.76, Bangalore South, Bangalore Rural, ಕರ್ನಾಟಕ	India
S1-565771540	S3-69924107	Source 3	Bharat Consultants Limited	N-42, Basement, Kirti Nagar, New Delhi, New Delhi, West Delhi, Delhi	India	भारत कंसल्टेंट्स लिमिटेड	N-42, New Delhi, West Delhi, दिल्ली	India
S1-360104744	S3-981337425	Source 3	My Technology Private Limited	51, Manoj Industrial Estate, 5Th Floor, G.D. Ambekar Marg, Wadala, Mumbai, Maharashtra	India	Private My Techno1ogy Limited	Hn 939 51, Mumbai Ii, MH	India
S1-360104744	S3-32118495	Source 3	My Technology Private Limited	51, Manoj Industrial Estate, 5Th Floor, G.D. Ambekar Marg, Wadala, Mumbai, Maharashtra	India	माय टेक्नोलॉजी प्राइवेट लिमिटेड	Hn 939 51, Mumbai Ii, MH	India
S1-490862299	S3-168160142	Source 3	Krishna Infotech Pvt Ltd	62 A First Main Roadwillinudon Island Ernakulam, Cochin, Idukki, Kerala	India	കൃഷ്ണാ ഇൻഫോടെക് പ്രൈവറ്റ് ലിമിറ്റഡ്	KL, Cochin, 62. A First Main Roadwillinudon Island Ernakulam, Idukki	India
S1-375515265	S3-95891522	Source 3	K 8 Y Mobile LLC	329 6th Street, Duluth, MN	US	Halozetaumbra formerly known as K 8 Y Mobile LLC	MN, Duluth, 329 6th Street	US
S1-275561155	S2-916990034	Source 2	Zephify Central LLC	219 5th Street, West Liberty, IA	US	Zephify Cenrteal LLC	IA, 219 1/2 5nd Street, WEST LIBERTY	US
S1-173322839	S2-191820805	Source 2	Hill Dental Associates	908 Rockford Road, Unit SUITE E, Ardmore, OK	US	Hill Déntal-(Associates)	908 RCKFORD RD, ARDMORE, OK	US
S1-299035945	S3-48929101	Source 3	Surgical Safe Medicine Inc	107 38th Street, Belleville, IL	US	surgicalsafemedicine.com | [www.surgicalsa.com]	107 38st St, Belleville, Illinois	US
S1-773794090	S3-612179430	Source 3	North Estate Private Limited	Chennai, Tamil Nadu, No.21, S-5, Vvs Malligai Apartments, Dura Iarasan Street, Kaveri Nagar, Saligramam, Chennai	India	நார்த் எஸ்டேட் பிரைவேட் லிமிடெட்	No.#21, S-5, Vvs Malligai Apartments, Dura Iarasan Street, Kaveri Nagar, Saligramam, Chennai, TN	India
S1-773794090	S2-418407785	Source 2	North Estate Private Limited	Chennai, Tamil Nadu, No.21, S-5, Vvs Malligai Apartments, Dura Iarasan Street, Kaveri Nagar, Saligramam, Chennai	India	நார்த் எஸ்டேட் பிரைவேட் லிமிடெட்	NO.21, S-5, VVS MALLIGAI APARTMENTS, DURA IARASAN STREET, KAVERI NAGAR, SALIGRAMAM, CHENNAI, Tamil Nadu	India
S1-773794090	S2-48726419	Source 2	North Estate Private Limited	Chennai, Tamil Nadu, No.21, S-5, Vvs Malligai Apartments, Dura Iarasan Street, Kaveri Nagar, Saligramam, Chennai	India	நார்த் எஸ்டேட் பிரைவேட் லிமிடெட்	தமிழ்நாடு, CHENNAI, DOOR NO 21, CHENNAI	India
S1-866184445	S3-722390786	Source 3	Flora & Co	P/10, Cluster Iv, Saltklake, North 24 Parganas, West Bengal	India	Fbcrra & Co	P/12, Cluster Iv, North 24 Parganas, Saltklake, WB	India
S1-125961849	S3-684814319	Source 3	New Apex Engineering	Maharashtra, Pco Booth, R B Chandoorkar Marg, Saat Rasta, Agripada, Jacob Circle, Mumbai, Floor-Grd, Mumbai City	India	*** Newapexengineering.Com	Floor-grd, Mumbai, Mumbai City, MH	India
S1-125961849	S2-868792989	Source 2	New Apex Engineering	Maharashtra, Pco Booth, R B Chandoorkar Marg, Saat Rasta, Agripada, Jacob Circle, Mumbai, Floor-Grd, Mumbai City	India	न्यू एपेक्स इंजीनियरिंग	BLOCK B-285 FLOOR-GRD, PCO BOOTH, R B CHANDOORKAR MARG, SAAT RASTA, AGRIPADA, JACOB CIRCLE, MUMBAI CITY, MUMBAI, महाराष्ट्र	India
S1-502542662	S3-434534279	Source 3	Amron Finance	H.No.43, Om Shree Green Homes Phase-1 Shamshabad Road, Kalika Nagla, Agra, Uttar Pradesh	India	Amron (Services)		India
S1-252183489	S3-173286135	Source 3	Tolly Producer	B-1865 Shastri Nagar, New Delhi, North Delhi, Delhi	India	Tolly Prodsdecr	DL, New Delhi, North Delhi, B-c-1865 Shastri Nagar	India
S1-129074534	S2-716769531	Source 2	Global Estate Pvt Ltd	Flat No. 143, Gali No.4, Bank Colony Mandoli, Delhi, North East, Delhi	India	ग्लोबल एस्टेट प्रा. लि.	Delhi, NEW DELHI, FLAT NO. 143	India
S1-129074534	S2-875940439	Source 2	Global Estate Pvt Ltd	Flat No. 143, Gali No.4, Bank Colony Mandoli, Delhi, North East, Delhi	India	ग्लोबल एस्टेट प्रा. लि.	DELHI, SHAHDARA, H.NO 143, Delhi	India
S1-129074534	S2-657619281	Source 2	Global Estate Pvt Ltd	Flat No. 143, Gali No.4, Bank Colony Mandoli, Delhi, North East, Delhi	India	ग्लोबल एस्टेट प्रा. लि.	DOOR NO 143, SHAHDARA, NORTH EAST, Delhi	India
S1-764601053	S2-72086102	Source 2	Ns Technologies Private Limited	Sitamarhi, Plot No-38, Vill-Ganeshpur Babhangawan, Tola And Panch-Ganeshpur, Babhangawan, Block Riga, C/O Asarfi Das, Bihar	India	Private Ns Techno1ogies Limited	C/O ASARFI DAS, PLOT NO-38, VILL-GANESHPUR BABHANGAWAN, TOLA AND PANCH-GANESHPUR, BABHANGAWAN, SITAMARHI, BLOCK RIGA, Bihar	India
S1-727757471	S3-895505733	Source 3	Ace Agro Private Limited	C/O Elagaan Biztech Labs, 3Rd Floor, 166 Arekere Mico Layout, Bannerghatta Road, Bangalore, Karnataka	India	ಏಸ್ ಅಗ್ರೋ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್	Bangalore, KA, null, H.no 55 C/o Elagaan Biztech Labs	India
S1-782314317	S3-95158768	Source 3	Palam Vihar Liability Private Limited	Haryana, House No 2, Block H 1, Palam Vihar Extn, Palam Vihar, Gurgaon	India	palamviharliability.com	Door No 474 House No 2, Block H 1, Palam Vihar Extn, Gurugram, Gurgaon, HR	India
S1-997448239	S3-500880952	Source 3	Cave Creek Cascade Liquor LLC	30424 64th Street, Cave Creek, AZ	US	@cavecreek	Arizona, Cave Creek, 30424-30426 64th St	US
S1-620307190	S2-600425681	Source 2	Lucknow Marketing Corporation	D-2253, Block - D, Indira Nagar, Lucknow, Uttar Pradesh	India	Corporation Lucknow Markeding	LUCKNOW-II, BLOCK - D, INDIRA NAGAR, D-2253, Uttar Pradesh, LUCKNOW	India
S1-595490897	S2-998115077	Source 2	Office of Buildings	NY, Johnstown, 505 Perry Street	US	obuildings.com	505 PERRY STREET, JOHNSTOWN, NY	US
S1-595490897	S2-629188703	Source 2	Office of Buildings	NY, Johnstown, 505 Perry Street	US	OFFICE OF BUILDING	505 PERRY STREET, JOHNSTOWN, NY	US
S1-312821269	S3-423599766	Source 3	Amber	Unit 83B, MA, Marlborough, 15 Dickenson Way	US	Ámber	15 Dickenson Way, # 83B, Marlborough, Massachusetts	US
S1-968916211	S3-685730604	Source 3	Hari Producer Private Limited	204(Vr-28)Sf, Corporate House, Anubhuti Commercial Complex Opp:Torrent House, Income Tax, Ahmedabad, Gujarat	India	હરિ પ્રોડ્યુસર પ્રાઇવેટ લિમિટેડ	GJ, Ahmedabad, Corporate House, Anubhuti Commercial Complex Opp:torrent House, Income Tax, Ahmedabad, 204(Vr-28)Sf	India
S1-968916211	S2-92240294	Source 2	Hari Producer Private Limited	204(Vr-28)Sf, Corporate House, Anubhuti Commercial Complex Opp:Torrent House, Income Tax, Ahmedabad, Gujarat	India	હરિ પ્રોડ્યુસર પ્રાઇવેટ લિમિટેડ	H.NO 873 204(VRD28)SF, AHMADABAD, ગુજરાત	India
S1-451533800	S3-566246408	Source 3	Hajek, Violetta, D.C., P.C.	1303 Garner Avenue, Schenectady, NY	US	Hajek, Vi0letta, D.C., P.C.	Garner Avenue, Schenecttady, New York	US
S1-451533800	S3-42060500	Source 3	Hajek, Violetta, D.C., P.C.	1303 Garner Avenue, Schenectady, NY	US	hajekviolettadc.com	1451 Garner Ave, Schenecttady, New York	US
S1-611040134	S3-548489509	Source 3	East Prime Circle LP	Douglas County, NE, 16009 Fowler Avenue	US	East Príme	#16009 Fowler Avenue, Douglas County, Nebraska	US
S1-787160070	S2-332119042	Source 2	Big Parking Private Limited	Building No 17/1187, Kuttippuram, Malappuram, Malapuram, Kerala	India	Dr Big Párking Private Limited		India
S1-929645864	S3-478140237	Source 3	Red Bakery	Chesterfield County, 4623 Stoney Creek Parkway, VA	US	redbakery.com	4623 Stoney Creek Parkway, Chester, Virginia	US
S1-929645864	S2-599183118	Source 2	Red Bakery	Chesterfield County, 4623 Stoney Creek Parkway, VA	US	#redbakery	4623 STONEY CREEK PKWY, CHESTERFIELD COUNTY, VA	US
S1-929645864	S2-487495125	Source 2	Red Bakery	Chesterfield County, 4623 Stoney Creek Parkway, VA	US	redbakery.com	4623 STONEY CREEK PARKWAY, VA, CHESTER	US
S1-386624392	S2-829931034	Source 2	Stuck Athene	86 Tower Street, MA, Boston	US	STUCK ÁTHENE	TOWER ST, JAMAICAP LAIN, MA	US
S1-386624392	S2-306541407	Source 2	Stuck Athene	86 Tower Street, MA, Boston	US	Stuck (Athee)		US
S1-501408163	S2-730319724	Source 2	Green Management Private Limited	Haryana, Sadar Bazar, Gurgaon, Sector-38, Plot No. 31P	India	ग्रीन मैनेजमेंट प्राइवेट लिमिटेड	PLOT NO. 31P, SADAR BAZAR, GURUGRAM SECTOR X, Haryana	India
S1-501408163	S2-995979802	Source 2	Green Management Private Limited	Haryana, Sadar Bazar, Gurgaon, Sector-38, Plot No. 31P	India	ग्रीन मैनेजमेंट प्राइवेट लिमिटेड	DOOR NO 31P, SECTOR-38, GURGAON, GURUGRAM SECTOR X, Haryana	India
S1-160989036	S2-666284679	Source 2	R+ Hudson LLC	3840 Saltwell Road, Bridgeport, WV	US	R+ Hisdion LLC		US
S1-88290738	S3-584863908	Source 3	Trichur Security LLP	31/23 3 Effermint Housewestfort Road Poonkunnam, Trichur, Thrissur, Kerala	India	LLP Trichur Seudcricyt	Thrissur, Keralam, Trichur, G-31/23 3 Effermint Housewestfort Road Poonkunnam	India
S1-120703157	S3-13513119	Source 3	Lakshmi Solutions Private Limited	No.32/362, Gandhinagar, West Gudur, Gudur, Nellore, Andhra Pradesh	India	లక్ష్మి సొల్యూషన్స్ ప్రైవేట్ లిమిటెడ్	Kurnool, Nellore, AP, Gandhinagar, West Gudur, No.32/362	India
S1-54276647	S3-706464695	Source 3	Parmar Engineering	Flat No 101, Panchsheel Lane No. 14 Prabhat Road-Income Tax Office Lane 42/16, Erandwane, Pune City, Pune, Maharashtra	India	Parmar Enginerifg	Flat No 10, Pune, Pune City, महाराष्ट्र	India
S1-365397150	S3-41260063	Source 3	Gutierrez Legacy Hovnanian Inc.	TX, Stephenville, 1423 Glenwood Drive	US	gutierrezlegacyhovnanian.com	1423 Glenwood Dr, Stephenville, Texas	US
S1-975845552	S3-150891533	Source 3	Ambience Mental Pvt. Ltd.	Unit No 14 Ground Flr B Wing Girkunj Industrial Estate, M C Road Andheri E, Mumbai, Maharashtra	India	Umbraectoxylo	Mumbai, M C Road Andheri E, Maharashtra, Unit No 14 Ground Flr B Wing Girkunj Industrial Estate	India
S1-728282539	S2-499138211	Source 2	Complete Nutrition Dynamics LLC	310 Rosebrook Drive, Gallatin, TN	US	COMPLETE NÚTRITION		US
